helper_Id,dept_Id,FName,LName,Gender,contact_No
1.4800376000723172,-1.2226750380421627,105,41,1,320
0.5966915777939301,0.5796835955191608,58,43,1,816
0.8634274355015215,1.1429206685070743,13,2,1,1508
-1.447128630614887,-1.4479698672373282,113,13,1,449
-0.47718005713273653,-1.6732646964324938,101,32,1,103
-1.2288902015814032,-0.5467905504566665,59,8,1,1256
0.3611326385196935,-0.5467905504566665,22,41,1,1269
1.0193120276682957,-0.4341431358590837,151,49,0,1907
1.5527837430834783,-0.5467905504566665,105,53,1,615
1.1111107319442848,1.2555680831046572,22,41,1,1118
0.6261364452032097,-1.2226750380421627,105,49,1,1352
-0.38364930183267204,0.35438876632399535,133,46,1,1014
-0.27799418936408066,1.1429206685070743,59,4,1,627
-1.1284312421850375,1.4808629122998225,62,1,0,119
1.6359221922390914,0.917625839311909,13,22,0,1710
-0.7421838638162527,-0.20884830666391827,136,10,0,132
-0.14289420948620968,-1.2226750380421627,18,50,0,681
-0.040703199065768816,1.706157741494988,45,38,0,1504
1.582228610492758,-1.4479698672373282,11,2,0,301
0.8114659047792634,1.2555680831046572,2,2,1,717
1.0245081807405214,0.5796835955191608,151,2,1,1826
0.5499262001438978,0.016446522531247166,22,22,0,703
1.4627170898315645,-0.09620089206633556,13,41,0,759
-1.4956260592889945,0.6923310101167435,130,52,0,360
-0.937905629536758,0.917625839311909,187,36,1,171
-1.0816658645350052,1.706157741494988,121,9,1,114
0.5932274757457795,0.5796835955191608,105,2,0,844
-1.1544120075461666,1.2555680831046572,47,43,1,1515
0.27626213834000535,-0.20884830666391827,13,2,1,1901
1.3172248038092418,-0.5467905504566665,105,41,0,1870
0.7924133435144355,-1.2226750380421627,151,2,0,867
-0.31783136291781183,-0.09620089206633556,76,31,1,527
0.19831984225661828,0.35438876632399535,58,41,1,1625
0.009526280632413979,0.8049784247143262,62,36,0,614
1.4835017021204677,0.917625839311909,13,43,0,253
1.653242702479844,-1.3353224526397456,13,41,1,1841
1.473109395976016,-1.6732646964324938,151,2,0,721
-0.15501856665473654,-0.09620089206633556,119,14,1,343
1.6099414268779624,-0.7720853796518319,58,22,0,1727
0.21737240352144624,-0.20884830666391827,58,22,0,1122
-1.1630722626665428,0.016446522531247166,41,32,1,76
0.42868262845862903,1.1429206685070743,58,2,1,1185
-1.1803927729072956,-1.3353224526397456,173,24,1,424
1.1942491810998979,0.917625839311909,11,53,0,1960
0.6209402921309838,-1.4479698672373282,11,43,0,1829
1.2687273751351344,0.5796835955191608,22,22,1,1858
-1.4419324775426612,-0.7720853796518319,153,31,1,751
-1.7104003862743278,-0.20884830666391827,47,50,1,463
1.6047452738057364,0.12909393712882988,22,53,1,308
-1.4350042734463602,-1.6732646964324938,182,0,1,1216
-0.6070838839383816,-0.321495721261501,101,4,1,488
0.10652113798062902,-1.11002762344458,81,0,0,1460
-1.2808517323036612,-0.5467905504566665,3,29,1,1143
0.634796700323586,0.016446522531247166,151,43,0,209
0.9500299867052849,1.706157741494988,58,22,1,1995
-0.17060702587141396,-0.321495721261501,6,9,1,1473
-0.5672467103846505,0.35438876632399535,132,33,1,416
-1.2843158343518117,-1.6732646964324938,14,1,1,1213
-0.2693339342437043,-1.2226750380421627,14,38,1,1005
-0.2294967606899731,-0.4341431358590837,72,23,1,220
1.3847747937481774,0.5796835955191608,13,49,0,261
-1.492161957240844,0.35438876632399535,168,21,1,787
-0.1844634340640161,1.3682154977022398,118,33,0,947
1.4505927326630375,1.2555680831046572,2,49,1,501
-0.7802889863459086,1.2555680831046572,47,1,1,536
-1.1786607218832204,-0.7720853796518319,123,8,1,826
0.911924864175629,-1.4479698672373282,151,2,1,845
1.3951670998926289,1.1429206685070743,22,43,1,1903
0.3074390567733602,0.5796835955191608,151,49,1,1865
-0.7647005271292311,-0.7720853796518319,158,32,1,1583
-1.4904299062167687,-0.321495721261501,59,43,1,552
1.272191477183285,-1.11002762344458,22,22,0,1671
-0.8114659047792634,1.5935103268974053,195,56,1,779
-1.3432055691703708,-0.8847327942494146,174,36,0,1316
-0.4789121081568118,0.917625839311909,191,29,1,1281
-0.3697928936400699,-0.09620089206633556,54,39,0,319
1.2427466097740054,-0.9973802088469973,13,22,0,1737
0.012990382680564516,0.8049784247143262,23,33,1,524
-1.0227761297164462,-1.5606172818349109,193,47,0,565
-1.1682684157387688,0.917625839311909,152,44,0,1102
1.3258850589296183,1.2555680831046572,11,22,0,1996
-1.2133017423647257,1.1429206685070743,67,14,0,1187
0.45466339381975807,-0.4341431358590837,11,2,1,1745
1.6376542432631667,0.917625839311909,58,43,1,1724
-1.6878837229613495,0.8049784247143262,4,28,1,331
1.4869658041686182,-0.09620089206633556,11,43,0,999
-0.49450056737348924,-0.321495721261501,39,56,1,72
0.016454484728715052,-0.9973802088469973,29,42,1,1131
-1.3968991509167041,0.12909393712882988,167,44,0,875
-0.9690825479701128,1.1429206685070743,33,56,1,1581
-0.7387197617681022,1.0302732539094916,186,9,1,1012
-0.09266472978802688,1.5935103268974053,92,38,0,938
-0.0043301275601881715,-0.9973802088469973,24,45,1,969
-0.859963333453371,0.35438876632399535,8,8,0,896
-0.6832941289976935,-1.3353224526397456,77,48,1,421
1.24101455874993,-1.11002762344458,2,53,1,1621
0.2831903424363064,0.016446522531247166,13,43,0,1862
1.3622581304351988,0.35438876632399535,22,2,1,1567
-0.26586983219555377,1.3682154977022398,190,24,0,1322
-1.7259888454910053,-0.20884830666391827,52,56,1,60
0.4962326183975645,-0.6594379650542491,151,43,0,804
0.3853813528567473,-0.09620089206633556,2,43,0,1808
-0.9223171703200806,-0.20884830666391827,160,26,0,584
-1.1751966198350698,-1.5606172818349109,197,9,1,1514
-1.7225247434428548,-0.09620089206633556,114,16,0,952
-1.3466696712185215,-0.8847327942494146,82,12,1,439
0.6486531085161882,1.4808629122998225,11,41,1,869
-0.7837530883940591,-0.4341431358590837,126,48,1,564
-1.3362773650740698,0.5796835955191608,188,21,0,486
-1.6636350086242957,-1.5606172818349109,93,56,1,802
-0.7924133435144355,0.35438876632399535,54,46,0,185
-1.312028650737016,1.3682154977022398,87,9,0,475
-0.17580317894363978,1.0302732539094916,36,45,0,32
0.23122881171404838,-0.20884830666391827,151,41,1,851
0.776824884297758,-1.6732646964324938,22,49,0,1802
1.504286314409371,1.4808629122998225,58,2,0,1629
-0.27279803629185484,0.8049784247143262,92,35,0,562
0.7248633535754999,0.917625839311909,13,53,1,389
1.131895344233188,0.6923310101167435,151,49,1,1945
1.679223467840973,1.4808629122998225,11,49,1,1952
-0.5862992716494785,1.706157741494988,103,9,0,630
0.3645967405678441,0.917625839311909,105,2,1,967
-1.1873209770035966,-1.11002762344458,184,12,0,1507
-0.5343377409272204,-1.5606172818349109,40,39,1,493
0.8720876906218978,0.917625839311909,151,53,0,828
-0.9967953643553171,1.3682154977022398,188,42,0,1028
-0.7023466902625215,-0.321495721261501,131,29,0,295
1.6688311616965215,0.46703618092157806,13,49,0,981
-0.6538492615884139,-0.6594379650542491,171,35,0,521
0.2953146996048333,0.12909393712882988,11,41,1,191
0.07534421954727419,1.1429206685070743,58,50,1,199
-1.338009416098145,-0.321495721261501,71,33,1,516
0.20351599532884407,0.12909393712882988,58,22,1,1009
0.5741749144809516,-0.321495721261501,58,53,1,1971
0.5464620980957473,-1.11002762344458,2,53,0,808
-1.6168696309742634,-0.9973802088469973,16,39,1,1242
-1.6896157739854247,-1.3353224526397456,182,50,1,1247
-1.4817696510963925,0.016446522531247166,15,21,1,505
-0.802805649658887,0.6923310101167435,134,54,1,861
-0.32649161803818816,0.35438876632399535,130,42,0,1117
0.8080018027311129,0.12909393712882988,2,49,1,1597
-1.5839606615168333,0.35438876632399535,32,11,1,70
1.144019701401715,-1.3353224526397456,105,2,0,1781
1.118038936040586,0.35438876632399535,13,41,0,1904
1.3934350488685536,0.35438876632399535,2,2,1,1712
1.4159517121815322,-1.3353224526397456,22,41,0,1253
0.9985274153793924,0.46703618092157806,22,2,1,1760
0.2502813729788763,1.4808629122998225,11,41,1,1867
-1.1041825278479838,-1.2226750380421627,116,25,1,456
1.059149201222027,1.706157741494988,2,53,0,833
1.499090161337145,-0.09620089206633556,22,43,0,1224
0.04589935213799462,1.2555680831046572,165,3,1,880
0.0528275562342957,1.0302732539094916,67,29,0,385
0.525677485806844,0.8049784247143262,11,53,1,1991
0.615744139058758,0.8049784247143262,2,53,1,1044
1.2652632730869837,1.0302732539094916,151,49,0,1035
-0.5793710675531774,1.0302732539094916,14,1,1,391
-1.1007184257998333,-0.09620089206633556,152,22,0,1082
-1.5978170697094354,-0.7720853796518319,99,0,0,188
-1.6844196209131987,-0.5467905504566665,160,21,0,1542
0.7560402720088548,0.12909393712882988,58,53,1,707
-0.821858210923715,-1.6732646964324938,173,35,1,783
1.4453965795908117,-0.5467905504566665,13,41,1,514
-1.6359221922390914,0.016446522531247166,180,37,0,178
-0.6261364452032097,0.8049784247143262,122,51,1,902
-1.2081055892925,-1.4479698672373282,69,35,1,1207
-0.48757236327718817,0.5796835955191608,110,56,0,1502
-0.6503851595402634,1.2555680831046572,47,52,1,1087
-1.7190606413947043,-0.7720853796518319,15,34,1,206
-0.3403480262307903,1.706157741494988,43,13,0,24
0.0857365256917258,-1.4479698672373282,38,5,0,1179
-1.1492158544739408,-1.11002762344458,161,17,1,789
-1.6497786004316934,0.35438876632399535,15,21,1,1437
1.3224209568814678,-0.6594379650542491,13,49,1,1500
-1.5475875900112526,1.1429206685070743,102,55,0,1139
-1.1266991911609623,0.5796835955191608,126,23,1,799
0.13769805641398386,-1.5606172818349109,59,9,1,1032
-1.318956854833317,-0.20884830666391827,81,7,0,899
-1.3622581304351988,0.35438876632399535,76,36,1,37
1.3432055691703708,1.2555680831046572,58,43,1,700
0.2398890668344247,-1.11002762344458,2,2,0,1989
-0.357668536471543,-0.8847327942494146,189,21,1,733
1.0158479256201451,0.35438876632399535,11,49,0,1493
1.0089197215238441,0.12909393712882988,11,43,1,213
1.1630722626665428,0.016446522531247166,105,43,1,1873
-0.8253223129718655,-0.4341431358590837,2,54,1,673
-1.3293491609777688,-0.7720853796518319,168,27,1,607
-0.615744139058758,1.1429206685070743,31,17,0,484
0.8790158947181989,1.2555680831046572,22,49,1,1223
-0.8080018027311129,1.0302732539094916,32,43,1,361
1.6307260391668654,-1.11002762344458,105,49,0,1664
-0.6867582310458441,-0.9973802088469973,12,7,1,655
0.5707108124328011,1.706157741494988,58,49,1,1632
0.1290378012936075,1.3682154977022398,60,31,0,915
0.5274095368309193,-1.11002762344458,2,49,1,1949
-1.627261937118715,-1.3353224526397456,5,17,0,1350
0.4563954448438333,0.46703618092157806,2,2,0,1616
-1.5718363043483063,0.35438876632399535,110,5,0,247
-0.5776390165291021,1.2555680831046572,128,37,0,1049
-1.246210711822156,-0.5467905504566665,59,44,1,1485
0.196587791232543,0.917625839311909,105,43,1,1973
-1.1093786809202095,0.46703618092157806,117,9,0,1111
0.22256855659367203,1.3682154977022398,22,43,0,1788
0.29358264858075805,0.5796835955191608,58,22,1,1866
-0.26413778117147846,-1.11002762344458,158,46,1,322
0.9032646090552526,-0.09620089206633556,13,43,0,1965
-1.5406593859149516,-1.2226750380421627,27,33,1,1074
-1.6584388555520697,-0.5467905504566665,46,21,1,510
-1.5146786205538225,1.0302732539094916,152,18,0,1577
-1.3778465896518763,-1.6732646964324938,47,19,1,1006
-1.6411183453113172,-1.2226750380421627,169,48,1,174
-0.7872171904422096,0.917625839311909,187,33,1,1170
-1.6134055289261129,1.2555680831046572,144,5,0,809
1.2825837833277365,0.6923310101167435,151,41,1,1734
0.9482979356812097,0.917625839311909,11,43,1,327
-1.414219661157457,-1.5606172818349109,183,33,0,454
-1.4938940082649192,-0.321495721261501,174,20,0,1130
-0.1740711279195645,0.5796835955191608,162,43,1,1161
-0.3524723833993172,-1.2226750380421627,30,54,0,369
-1.5025542633852955,1.706157741494988,68,45,1,985
-1.5926209166372096,1.3682154977022398,0,38,1,1604
1.7086683352502525,0.6923310101167435,2,49,1,1871
0.9361735785126828,0.8049784247143262,105,49,0,1923
-0.7941453945385107,0.46703618092157806,133,30,1,428
1.157876109594317,1.706157741494988,2,41,1,1417
-0.028578841897241934,0.016446522531247166,114,7,0,287
-1.4453965795908117,0.016446522531247166,106,1,0,102
-1.3016363445925645,0.24174135172641262,61,23,1,120
-0.9586902418256612,1.4808629122998225,57,32,1,64
0.8911402518867257,-0.7720853796518319,151,53,0,1041
-0.24508521990665053,-0.9973802088469973,172,32,1,526
0.36632879159191933,1.706157741494988,105,53,0,1615
-1.56317604922793,0.6923310101167435,136,11,0,1341
1.686151671937274,-1.5606172818349109,22,41,0,1280
-0.45466339381975807,1.2555680831046572,48,35,0,1127
0.4425390366512312,0.917625839311909,58,41,1,1686
-1.5545157941075536,-0.8847327942494146,34,0,0,662
-0.9794748541145645,0.6923310101167435,76,36,1,274
-1.6030132227816611,0.917625839311909,38,40,0,1399
1.370918385555575,-0.5467905504566665,11,2,1,1749
0.4061659651456505,1.4808629122998225,151,53,1,1885
-0.1411621584621344,-0.8847327942494146,10,52,0,1309
1.2323543036295537,-1.4479698672373282,22,53,1,621
1.1613402116424676,1.4808629122998225,105,53,0,616
1.0747376604387042,1.5935103268974053,11,22,1,413
-0.4113621182178763,0.6923310101167435,0,56,1,254
-0.018186535752790323,-1.4479698672373282,36,42,0,676
-1.059149201222027,-1.2226750380421627,45,9,0,1233
-1.324153007905543,0.6923310101167435,186,48,1,249
0.8772838436941236,0.12909393712882988,11,53,1,387
-1.2687273751351344,0.12909393712882988,42,42,0,168
0.3247595670141129,1.706157741494988,13,2,0,1560
-1.5285350287464246,-0.20884830666391827,159,30,0,1351
1.0504889461016504,-0.09620089206633556,13,53,0,1824
-0.5655146593605752,1.4808629122998225,162,51,1,1448
-1.2999042935684892,-1.5606172818349109,188,48,0,440
0.7837530883940591,0.016446522531247166,105,49,1,1805
1.7225247434428548,0.35438876632399535,2,41,1,1925
-1.5683722023001558,0.24174135172641262,64,11,0,99
-1.6740273147687472,-1.5606172818349109,171,10,0,972
0.802805649658887,1.5935103268974053,11,22,1,1527
1.1561440585702418,1.2555680831046572,11,41,1,1778
-0.9552261397775107,0.016446522531247166,196,43,0,82
-0.4910364653253387,-0.6594379650542491,44,38,1,837
1.4020953039889301,-0.09620089206633556,11,2,0,1822
0.8963364049589516,-1.11002762344458,13,22,1,462
-1.731184998563231,-1.11002762344458,115,20,1,412
0.6503851595402634,0.24174135172641262,151,2,0,1308
0.17580317894363978,1.5935103268974053,22,41,1,958
0.18792753611216664,0.46703618092157806,2,22,0,1490
0.39230955695304837,1.706157741494988,11,49,1,1381
-1.589156814589059,1.0302732539094916,196,13,0,245
0.499696720445715,-0.6594379650542491,2,2,0,1312
-0.5603185062883494,0.46703618092157806,192,11,0,1007
1.5943529676612849,-1.5606172818349109,22,41,1,1685
0.08054037261949999,1.2555680831046572,33,4,1,1394
-0.3975057100252742,0.6923310101167435,132,31,1,211
1.639386294287242,-0.4341431358590837,11,22,0,1663
0.48584031225311286,-0.09620089206633556,13,43,0,1424
1.0054556194756934,0.6923310101167435,11,2,0,396
0.8461069252607688,1.4808629122998225,22,2,0,1496
-1.0314363848368224,1.1429206685070743,16,19,1,689
1.260067120014758,1.1429206685070743,22,43,1,1533
0.5170172306864678,1.2555680831046572,11,41,1,578
0.589763373697629,-1.5606172818349109,22,41,0,1942
-1.551051692059403,-0.9973802088469973,71,43,1,796
-0.5395338939994462,0.46703618092157806,87,34,0,1430
0.5291415878549945,-1.11002762344458,2,41,1,722
-0.3005108526770591,0.46703618092157806,21,43,0,419
-1.6237978350705644,-0.4341431358590837,119,18,1,1578
-0.25547752605110213,1.5935103268974053,86,56,0,1154
0.6122800370106075,-0.6594379650542491,11,22,0,1147
-1.344937620194446,-1.6732646964324938,90,44,0,221
-1.4800376000723172,-0.321495721261501,111,32,0,742
0.15328651563066129,1.706157741494988,73,9,1,464
-1.085129966583156,0.016446522531247166,136,9,0,173
0.7283274556236505,1.0302732539094916,11,22,1,1183
0.2468172709307258,-0.20884830666391827,13,22,0,1642
1.4315401713982097,-1.6732646964324938,151,43,0,755
0.8564992314052204,-1.6732646964324938,13,49,1,1842
1.0418286909812742,-1.2226750380421627,105,53,1,1618
0.4685198020123602,-0.6594379650542491,11,49,0,1643
-1.7155965393465538,-1.11002762344458,159,4,0,623
-0.9534940887534354,1.4808629122998225,35,50,1,876
-0.5048928735179409,1.3682154977022398,16,6,1,347
-1.2895119874240375,1.706157741494988,75,5,0,679
-0.20351599532884407,-0.6594379650542491,98,23,1,658
-1.0574171501979515,-1.11002762344458,86,39,0,530
-0.15848266870288708,1.2555680831046572,90,44,0,1324
-0.1307698523176828,-0.9973802088469973,119,40,1,1348
1.2184978954369516,-1.5606172818349109,151,2,1,1701
0.4027018630975,-0.321495721261501,151,41,1,690
-0.9344415274886074,-1.11002762344458,149,24,0,1073
0.4667877509882849,-0.8847327942494146,2,2,1,1938
1.3154927527851665,-1.2226750380421627,151,22,1,660
0.2918505975566828,-0.09620089206633556,13,2,1,1894
-0.07188011749912365,-0.5467905504566665,78,51,0,955
-0.8634274355015215,0.016446522531247166,162,47,1,1422
-0.4511992917716075,-0.9973802088469973,39,20,1,1088
1.4713773449519407,-1.4479698672373282,11,22,0,1443
-0.22776470966589785,-1.2226750380421627,126,56,1,993
-0.46505569996420965,-0.5467905504566665,190,47,0,216
-0.7976094965866612,-1.6732646964324938,4,51,1,756
0.3490082813511666,1.3682154977022398,151,2,0,1895
-0.5239454347827688,-0.6594379650542491,188,51,0,167
0.679830026949543,-0.321495721261501,22,53,1,1262
0.6521172105643387,1.5935103268974053,151,49,1,1184
0.2520134240029516,-0.09620089206633556,11,22,1,1854
0.05455960725837097,-1.5606172818349109,31,50,0,637
-1.0868620176072312,-0.20884830666391827,136,28,0,1314
-0.5759069655050268,-0.6594379650542491,180,23,0,66
0.9101928131515538,0.12909393712882988,151,22,0,1647
-1.1128427829683603,-0.09620089206633556,132,19,1,381
-0.056291658282446234,1.706157741494988,101,52,1,142
-0.37498904671229566,0.35438876632399535,35,39,1,646
-0.4581274958679086,0.12909393712882988,104,0,1,1506
0.06148781135467204,0.46703618092157806,136,9,0,1230
-0.05109550521022043,0.6923310101167435,183,35,0,408
0.9084607621274784,-1.3353224526397456,151,41,0,1672
0.8426428232126182,-1.2226750380421627,13,2,0,1891
0.9067287111034031,-0.9973802088469973,2,43,1,498
0.8495710273089193,-0.9973802088469973,58,41,1,1627
1.1128427829683603,-1.11002762344458,151,22,1,1599
0.43734288357900536,0.8049784247143262,2,22,0,1825
1.2011773851961989,0.8049784247143262,151,49,0,908
1.298172242544414,-1.3353224526397456,11,53,1,1807
0.4096300671938011,-0.6594379650542491,13,41,0,1372
-0.19831984225661828,1.4808629122998225,113,43,1,121
-1.5943529676612849,0.12909393712882988,10,5,0,333
0.29877880165298387,0.24174135172641262,2,41,0,1623
-0.32129546496596234,-0.5467905504566665,49,3,1,1463
0.49450056737348924,-0.9973802088469973,13,49,1,1837
-0.5689787614087258,-1.3353224526397456,109,20,1,1572
0.9205851192960053,0.24174135172641262,22,41,1,1644
-1.6324580901909407,1.0302732539094916,159,13,0,1434
-1.5008222123612203,-1.2226750380421627,52,9,1,835
0.24335316888257524,-0.20884830666391827,151,43,0,599
-0.11518139310100536,1.5935103268974053,25,21,1,534
1.1855889259795214,-0.6594379650542491,22,22,0,386
-0.30570700574928494,0.6923310101167435,70,32,0,312
0.37152494466414515,-0.09620089206633556,11,2,1,1140
-0.8582312824292957,-0.20884830666391827,188,6,0,694
1.3414735181462956,0.5796835955191608,11,53,0,1988
-1.1301632932091128,-0.321495721261501,41,5,1,1374
-1.0626133032701774,-0.09620089206633556,198,48,0,1379
0.042435250089844084,-0.20884830666391827,48,11,0,558
-0.18273138303994085,-1.11002762344458,85,56,0,1538
-0.29704675062890856,-0.20884830666391827,188,7,0,436
1.5458555389871773,1.3682154977022398,105,49,1,1638
-0.9084607621274784,-1.11002762344458,194,20,0,1052
0.8149300068274139,0.8049784247143262,58,2,0,772
0.7750928332736827,-0.20884830666391827,151,2,1,1666
1.0071876704997689,-0.8847327942494146,13,41,0,1843
-0.6018877308661559,-1.11002762344458,84,50,1,55
-1.433272222422285,-0.7720853796518319,50,37,1,179
0.2589416280992527,-1.5606172818349109,11,43,1,1806
-1.665367059648371,1.3682154977022398,53,1,0,1440
-0.4962326183975645,0.24174135172641262,180,37,0,113
-1.5753004063964569,1.1429206685070743,194,55,0,1554
1.6220657840464892,0.8049784247143262,105,41,1,1809
0.3559364854474677,-1.11002762344458,22,53,0,1744
-0.21564035249737096,-0.6594379650542491,1,30,1,1498
0.608815934962457,-0.7720853796518319,58,49,0,1319
1.5406593859149516,0.016446522531247166,22,49,0,1071
0.16194677075103764,0.917625839311909,35,50,1,420
0.2693339342437043,0.6923310101167435,2,2,0,1680
1.3535978753148226,1.2555680831046572,58,2,1,1719
1.660170906576145,-0.4341431358590837,2,2,0,1654
-0.866891537549672,0.6923310101167435,119,52,1,1292
-1.1457517524257903,0.6923310101167435,6,54,1,730
0.32649161803818816,-1.5606172818349109,11,53,1,1456
-1.6826875698891235,-0.6594379650542491,21,32,0,1069
0.37672109773637097,1.2555680831046572,2,41,1,1684
0.6919543841180699,1.1429206685070743,105,49,1,1532
1.421147865253758,1.5935103268974053,2,22,1,1334
-0.09439678081210215,-0.8847327942494146,18,13,0,497
-1.4384683754945107,0.46703618092157806,11,1,1,873
0.7006146392384462,-0.6594379650542491,11,53,1,1994
0.34208007725486556,0.5796835955191608,13,53,1,975
0.4390749346030806,1.1429206685070743,11,49,1,239
1.0626133032701774,1.0302732539094916,151,49,0,1754
-0.151554464606586,0.24174135172641262,47,18,1,363
-0.8807479457422741,-1.11002762344458,183,1,0,6
-0.08054037261949999,-1.6732646964324938,31,56,0,125
0.1688749748473387,0.016446522531247166,177,37,1,1055
0.056291658282446234,0.46703618092157806,173,19,1,1573
-0.7144710474310484,0.8049784247143262,41,22,1,815
-0.43214673050677954,-0.9973802088469973,41,16,1,1177
-0.5932274757457795,-0.9973802088469973,59,33,1,1406
-1.3258850589296183,-1.11002762344458,102,9,0,1517
-0.4633236489401344,-0.321495721261501,158,39,1,1512
1.712132437298403,0.35438876632399535,151,53,1,1730
1.0955222727276075,-0.6594379650542491,151,41,0,1013
0.27106598526777953,-1.2226750380421627,151,49,0,991
0.8131979558033386,-1.5606172818349109,151,2,0,753
0.7352556597199515,0.5796835955191608,22,49,1,1747
1.0868620176072312,1.2555680831046572,2,41,0,892
-0.1134493420769301,1.3682154977022398,39,45,1,1144
0.3628646895437688,1.4808629122998225,11,22,0,909
0.1134493420769301,-1.6732646964324938,163,56,0,1453
-1.544123487963102,-0.20884830666391827,70,11,0,1133
0.9396376805608333,-1.4479698672373282,58,53,1,1042
-0.7473800168884784,-0.7720853796518319,102,3,0,1535
0.2901185465326075,-0.5467905504566665,2,2,1,654
0.3022429037011344,-0.8847327942494146,151,43,1,1540
-0.18965958713624192,-0.20884830666391827,131,21,0,27
-0.09093267876395161,1.706157741494988,154,6,1,98
0.08400447466765053,0.5796835955191608,66,42,1,370
0.6105479859865323,1.2555680831046572,105,49,1,311
1.3466696712185215,-0.5467905504566665,2,41,1,1648
0.7733607822496075,-0.7720853796518319,22,49,0,1797
-0.20005189328069353,0.12909393712882988,196,17,0,1189
1.1648043136906183,1.4808629122998225,13,41,1,1326
-0.2589416280992527,-0.321495721261501,83,27,1,951
-0.45985954689198383,-1.4479698672373282,181,8,0,907
-0.4893044143012634,-1.3353224526397456,87,31,0,177
-0.9448338336330591,-0.20884830666391827,170,47,1,570
-1.2739235282073602,0.6923310101167435,178,37,1,1457
-1.6012811717575859,-0.8847327942494146,175,52,0,380
1.1388235483294893,1.3682154977022398,22,22,0,1733
-0.9621543438738118,-1.6732646964324938,18,11,0,357
-1.0470248440535,0.12909393712882988,112,32,1,754
-1.426344018325984,-1.3353224526397456,66,50,1,1221
0.07361216852319892,0.5796835955191608,39,39,1,383
1.2739235282073602,0.917625839311909,2,22,1,1820
0.6954184861662204,-0.321495721261501,13,49,1,1827
0.6590454146606397,1.4808629122998225,105,22,1,1576
-0.7006146392384462,0.46703618092157806,83,37,1,587
-1.6255298860946397,0.24174135172641262,48,26,0,576
0.5135531286383171,-1.6732646964324938,13,43,0,1386
-0.22083650556959677,0.917625839311909,26,23,0,519
0.8478389762848441,1.0302732539094916,13,22,1,1656
1.5216068246501235,-0.09620089206633556,22,43,1,819
-1.2496748138703064,1.4808629122998225,171,20,0,143
-1.6688311616965215,-0.9973802088469973,110,55,0,548
1.6896157739854247,-0.9973802088469973,58,22,0,1872
-0.5845672206254032,-0.4341431358590837,46,27,1,362
1.6515106514557687,0.46703618092157806,22,43,0,1741
0.769896680201457,-0.20884830666391827,58,22,0,1245
-0.03897114804169355,-1.2226750380421627,62,28,0,848
0.9898671602590161,1.2555680831046572,11,43,1,1882
-0.45293134279568276,-0.20884830666391827,168,26,1,1565
-1.4003632529648549,-0.4341431358590837,155,42,1,1265
-0.13943010743805914,-0.7720853796518319,148,18,1,886
-0.9413697315849086,0.917625839311909,197,28,1,252
-0.5620505573124247,-1.11002762344458,111,19,0,130
-0.41482622026602683,1.4808629122998225,177,24,1,971
1.3986312019407794,1.4808629122998225,11,41,0,233
1.0435607420053494,0.46703618092157806,58,41,0,1365
-0.47025185303643546,0.5796835955191608,64,48,1,18
-1.0175799766442204,-0.321495721261501,194,44,0,874
0.17060702587141396,-0.09620089206633556,1,15,1,774
-0.3022429037011344,-0.9973802088469973,126,11,1,968
1.1076466298961343,-0.6594379650542491,13,49,0,1416
-0.6642415677328656,-0.9973802088469973,133,42,1,1098
-1.5337311818186505,1.4808629122998225,3,46,1,495
-1.0089197215238441,1.706157741494988,179,48,1,1392
1.577032457420532,-0.7720853796518319,105,43,1,619
-0.0528275562342957,0.917625839311909,160,9,0,422
-0.6850261800217687,-1.5606172818349109,137,35,1,31
1.5908888656131344,0.35438876632399535,58,22,0,701
-1.577032457420532,1.0302732539094916,36,31,0,922
-0.2624057301474032,-0.321495721261501,0,10,1,1361
0.8998005070071021,-0.8847327942494146,22,43,1,455
1.589156814589059,1.706157741494988,151,49,0,1985
-0.4269505774345537,-1.3353224526397456,35,52,1,737
-0.8686235885737472,-0.7720853796518319,161,1,1,20
0.4789121081568118,0.35438876632399535,13,53,0,579
0.5637826083365,-0.321495721261501,58,53,1,1703
-1.712132437298403,0.35438876632399535,160,46,0,734
-1.0452927930294247,1.3682154977022398,122,28,1,278
-1.2392825077258547,1.1429206685070743,9,35,0,1333
0.11518139310100536,-0.321495721261501,17,25,1,1237
0.331687771110414,0.6923310101167435,13,53,0,1738
1.2895119874240375,1.5935103268974053,151,2,0,1711
-0.5360697919512957,-0.4341431358590837,141,42,1,776
1.3033683956166398,0.8049784247143262,2,53,0,1469
1.5164106715778978,-0.09620089206633556,151,41,1,965
-0.5378018429753709,1.3682154977022398,26,18,0,1294
-0.2572095770751774,-1.3353224526397456,51,48,1,105
-1.4557888857352634,0.46703618092157806,58,13,1,888
-0.18099933201586557,-1.6732646964324938,79,48,1,1323
0.9967953643553171,-0.8847327942494146,11,41,0,423
-1.286047885375887,-1.11002762344458,136,40,0,1193
-1.150947905498016,-0.20884830666391827,112,9,1,559
1.5233388756741988,0.6923310101167435,11,22,1,1669
0.06841601545097312,-1.4479698672373282,54,42,0,838
-0.8391787211644677,-0.09620089206633556,74,23,1,601
0.6036197818902311,0.6923310101167435,13,22,0,286
0.026846790873166666,-1.4479698672373282,170,5,1,622
-0.4009698120734247,0.917625839311909,23,3,1,157
1.292976089472188,-1.11002762344458,22,43,1,376
-0.4130941692419516,0.6923310101167435,167,22,0,44
